state,district,market,commodity,variety,min_price,modal_price
Uttar Pradesh,Mainpuri,Mainpuri,Bhindi(Ladies Finger),Bhindi,1160,1200.0
Uttar Pradesh,Mainpuri,Mainpuri,Black Gram Dal (Urd Dal),Black Gram Dal,6800,6850.0
Uttar Pradesh,Mainpuri,Mainpuri,Bottle gourd,Bottle Gourd,775,875.0
Uttar Pradesh,Mainpuri,Mainpuri,Brinjal,Round/Long,1270,1370.0
Uttar Pradesh,Mainpuri,Mainpuri,Colacasia,Colacasia,980,1080.0
Uttar Pradesh,Mainpuri,Mainpuri,Cucumbar(Kheera),Cucumbar,1260,1360.0
Uttar Pradesh,Mainpuri,Mainpuri,Ginger(Green),Green Ginger,7400,7500.0
Uttar Pradesh,Mainpuri,Mainpuri,Green Chilli,Green Chilly,2640,2740.0
Uttar Pradesh,Mainpuri,Mainpuri,Groundnut,Local,3850,4650.0
Uttar Pradesh,Mainpuri,Mainpuri,Gur(Jaggery),Red,3385,3450.0
Uttar Pradesh,Mainpuri,Mainpuri,Jack Fruit,Jack Fruit,1040,1240.0
Uttar Pradesh,Mainpuri,Mainpuri,Lemon,Lemon,3800,3850.0
Uttar Pradesh,Mainpuri,Mainpuri,Maize,Hybrid/Local,1760,1900.0
Uttar Pradesh,Mainpuri,Mainpuri,Mango (Raw-Ripe),Mango - Raw-Ripe,1800,1900.0
Uttar Pradesh,Mainpuri,Mainpuri,Mustard,Sarson(Black),3460,3520.0
Uttar Pradesh,Mainpuri,Mainpuri,Mustard Oil,Mustard Oil,8800,8900.0
Uttar Pradesh,Mainpuri,Mainpuri,Onion,Red,1250,1350.0
Uttar Pradesh,Mainpuri,Mainpuri,Potato,Local,690,825.0
Uttar Pradesh,Mainpuri,Mainpuri,Pumpkin,Pumpkin,660,760.0
Uttar Pradesh,Mainpuri,Mainpuri,Raddish,Raddish,1180,1280.0
Uttar Pradesh,Mainpuri,Mainpuri,Rice,III,2535,2645.0
Uttar Pradesh,Mainpuri,Mainpuri,Spinach,Spinach,900,950.0
Uttar Pradesh,Mainpuri,Mainpuri,Sponge gourd,Sponge gourd,1050,1150.0
Uttar Pradesh,Mainpuri,Mainpuri,Tomato,Hybrid,2600,2700.0
Uttar Pradesh,Mainpuri,Mainpuri,Wheat,Dara,0,1876.0
Uttar Pradesh,Mathura,Kosikalan,Apple,Apple,7840,7900.0
Uttar Pradesh,Mathura,Kosikalan,Arhar Dal(Tur Dal),Arhar Dal(Tur),7700,7730.0
Uttar Pradesh,Mathura,Kosikalan,Bhindi(Ladies Finger),Bhindi,1350,1400.0
Uttar Pradesh,Mathura,Kosikalan,Bottle gourd,Bottle Gourd,700,760.0
Uttar Pradesh,Mathura,Kosikalan,Brinjal,Arkasheela Mattigulla,1140,1200.0
Uttar Pradesh,Mathura,Kosikalan,Cabbage,Cabbage,1200,1250.0
Uttar Pradesh,Mathura,Kosikalan,Cauliflower,Cauliflower,2760,2820.0
Uttar Pradesh,Mathura,Kosikalan,Colacasia,Colacasia,2160,2220.0
Uttar Pradesh,Mathura,Kosikalan,Cucumbar(Kheera),Cucumbar,1160,1200.0
Uttar Pradesh,Mathura,Kosikalan,Garlic,Average,4400,4450.0
Uttar Pradesh,Mathura,Kosikalan,Ginger(Green),Green Ginger,8350,8400.0
Uttar Pradesh,Mathura,Kosikalan,Green Chilli,Green Chilly,2460,2520.0
Uttar Pradesh,Mathura,Kosikalan,Gur(Jaggery),Red,3050,3100.0
Uttar Pradesh,Mathura,Kosikalan,Lemon,Lemon,4700,4820.0
Uttar Pradesh,Mathura,Kosikalan,Mousambi(Sweet Lime),Mousambi,3500,3600.0
Uttar Pradesh,Mathura,Kosikalan,Onion,Red,1380,1420.0
Uttar Pradesh,Mathura,Kosikalan,Potato,Desi,740,800.0
Uttar Pradesh,Mathura,Kosikalan,Pumpkin,Pumpkin,560,620.0
Uttar Pradesh,Mathura,Kosikalan,Raddish,Raddish,1060,1100.0
Uttar Pradesh,Mathura,Kosikalan,Rice,III,2510,2560.0
Uttar Pradesh,Mathura,Kosikalan,Sponge gourd,Sponge gourd,1080,1120.0
Uttar Pradesh,Mathura,Kosikalan,Tomato,Deshi,2460,2500.0
Uttar Pradesh,Mathura,Kosikalan,Wheat,Dara,1800,1870.0
Uttar Pradesh,Mathura,Mathura,Arhar Dal(Tur Dal),Arhar Dal(Tur),8000,8100.0
Uttar Pradesh,Mathura,Mathura,Banana,Banana - Ripe,2100,2200.0
Uttar Pradesh,Mathura,Mathura,Banana - Green,Banana - Green,1700,1800.0
Uttar Pradesh,Mathura,Mathura,Barley (Jau),Dara,1850,1870.0
Uttar Pradesh,Mathura,Mathura,Bhindi(Ladies Finger),Bhindi,1250,1350.0
Uttar Pradesh,Mathura,Mathura,Black Gram Dal (Urd Dal),Black Gram Dal,6850,6950.0
Uttar Pradesh,Mathura,Mathura,Bottle gourd,Bottle Gourd,700,800.0
Uttar Pradesh,Mathura,Mathura,Brinjal,Round,1250,1350.0
Uttar Pradesh,Mathura,Mathura,Cabbage,Cabbage,1200,1300.0
Uttar Pradesh,Mathura,Mathura,Cauliflower,Cauliflower,2720,2820.0
Uttar Pradesh,Mathura,Mathura,Cucumbar(Kheera),Cucumbar,1150,1250.0
Uttar Pradesh,Mathura,Mathura,Garlic,Average,4750,4850.0
Uttar Pradesh,Mathura,Mathura,Ginger(Green),Green Ginger,8300,8400.0
Uttar Pradesh,Mathura,Mathura,Green Chilli,Green Chilly,2620,2720.0
Uttar Pradesh,Mathura,Mathura,Gur(Jaggery),Yellow,3150,3250.0
Uttar Pradesh,Mathura,Mathura,Lemon,Lemon,4800,4900.0
Uttar Pradesh,Mathura,Mathura,Mousambi(Sweet Lime),Mousambi,3500,3600.0
Uttar Pradesh,Mathura,Mathura,Mustard,Sarson(Black),3550,3650.0
Uttar Pradesh,Mathura,Mathura,Onion,Red,1380,1480.0
Uttar Pradesh,Mathura,Mathura,Papaya,Papaya,2900,3000.0
Uttar Pradesh,Mathura,Mathura,Pomegranate,Pomogranate,4700,4800.0
Uttar Pradesh,Mathura,Mathura,Potato,Desi,770,870.0
Uttar Pradesh,Mathura,Mathura,Pumpkin,Pumpkin,600,700.0
Uttar Pradesh,Mathura,Mathura,Raddish,Raddish,950,1050.0
Uttar Pradesh,Mathura,Mathura,Rice,III,2460,2560.0
Uttar Pradesh,Mathura,Mathura,Tomato,Deshi,2600,2700.0
Uttar Pradesh,Mathura,Mathura,Wheat,Dara,1840,1850.0
Uttar Pradesh,Mau(Maunathbhanjan),Kopaganj,Apple,Apple,8200,8255.0
Uttar Pradesh,Mau(Maunathbhanjan),Kopaganj,Arhar Dal(Tur Dal),Arhar Dal(Tur),7875,7925.0
Uttar Pradesh,Mau(Maunathbhanjan),Kopaganj,Banana - Green,Banana - Green,1450,1500.0
Uttar Pradesh,Mau(Maunathbhanjan),Kopaganj,Barley (Jau),Dara,1775,1825.0
Uttar Pradesh,Mau(Maunathbhanjan),Kopaganj,Bengal Gram(Gram)(Whole),Desi (Whole),4975,5025.0
Uttar Pradesh,Mau(Maunathbhanjan),Kopaganj,Bitter gourd,Bitter Gourd,1800,1860.0
Uttar Pradesh,Mau(Maunathbhanjan),Kopaganj,Bottle gourd,Bottle Gourd,1150,1200.0
Uttar Pradesh,Mau(Maunathbhanjan),Kopaganj,Brinjal,Brinjal,1500,1540.0
Uttar Pradesh,Mau(Maunathbhanjan),Kopaganj,Garlic,Garlic,5000,5045.0
Uttar Pradesh,Mau(Maunathbhanjan),Kopaganj,Ginger(Green),Green Ginger,7275,7325.0
Uttar Pradesh,Mau(Maunathbhanjan),Kopaganj,Gur(Jaggery),Red,3200,3245.0
Uttar Pradesh,Mau(Maunathbhanjan),Kopaganj,Jack Fruit,Jack Fruit,1300,1340.0
Uttar Pradesh,Mau(Maunathbhanjan),Kopaganj,Lentil (Masur)(Whole),Masoor Gola,4950,5000.0
Uttar Pradesh,Mau(Maunathbhanjan),Kopaganj,Onion,Red,1400,1460.0
Uttar Pradesh,Mau(Maunathbhanjan),Kopaganj,Peas(Dry),Peas(Dry),4700,4765.0
Uttar Pradesh,Mau(Maunathbhanjan),Kopaganj,Potato,Potato,925,975.0
Uttar Pradesh,Mau(Maunathbhanjan),Kopaganj,Rice,III,2400,2455.0
Uttar Pradesh,Mau(Maunathbhanjan),Kopaganj,Tomato,Tomato,2050,2100.0
Uttar Pradesh,Mau(Maunathbhanjan),Kopaganj,Wheat,Dara,1800,1850.0
Uttar Pradesh,Other,Other,Banana - Green,Banana - Green,800,850.0
Uttar Pradesh,Other,Other,Ginger(Green),Green Ginger,2200,2300.0
Uttar Pradesh,Other,Other,Green Chilli,Green Chilly,1500,1600.0
Uttar Pradesh,Other,Other,Gur(Jaggery),Yellow,2500,2600.0
Uttar Pradesh,Other,Other,Onion,Red,1500,1600.0
Uttar Pradesh,Other,Other,Tomato,Deshi,1400,1500.0
Uttar Pradesh,Other,Other,Tomato,Hybrid,1400,1500.0
Uttar Pradesh,Mirzapur,Mirzapur,Apple,Delicious,8725,8750.0
Uttar Pradesh,Mirzapur,Mirzapur,Arhar Dal(Tur Dal),Arhar Dal(Tur),8000,8050.0
Uttar Pradesh,Mirzapur,Mirzapur,Bengal Gram Dal (Chana Dal),Bengal Gram Dal,5650,5700.0
Uttar Pradesh,Mirzapur,Mirzapur,Bengal Gram(Gram)(Whole),Desi (Whole),4975,5000.0
Uttar Pradesh,Mirzapur,Mirzapur,Bhindi(Ladies Finger),Bhindi,1550,1575.0
Uttar Pradesh,Mirzapur,Mirzapur,Bitter gourd,Bitter Gourd,2040,2060.0
Uttar Pradesh,Mirzapur,Mirzapur,Black Gram Dal (Urd Dal),Black Gram Dal,6875,6890.0
Uttar Pradesh,Mirzapur,Mirzapur,Bottle gourd,Bottle Gourd,1250,1300.0
Uttar Pradesh,Mirzapur,Mirzapur,Brinjal,Brinjal,1650,1675.0
Uttar Pradesh,Mirzapur,Mirzapur,Cucumbar(Kheera),Cucumbar,1450,1500.0
Uttar Pradesh,Mirzapur,Mirzapur,Garlic,Desi,5650,5700.0
Uttar Pradesh,Mirzapur,Mirzapur,Ginger(Green),Green Ginger,7700,7750.0
Uttar Pradesh,Mirzapur,Mirzapur,Green Chilli,Green Chilly,3625,3650.0
Uttar Pradesh,Mirzapur,Mirzapur,Gur(Jaggery),Red,3425,3450.0
Uttar Pradesh,Mirzapur,Mirzapur,Lentil (Masur)(Whole),Masoor Gola,4900,4925.0
Uttar Pradesh,Mirzapur,Mirzapur,Mustard,Sarson(Black),4200,4215.0
Uttar Pradesh,Mirzapur,Mirzapur,Mustard Oil,Mustard Oil,9800,9815.0
Uttar Pradesh,Mirzapur,Mirzapur,Onion,Red,1450,1500.0
Uttar Pradesh,Mirzapur,Mirzapur,Peas(Dry),Peas(Dry),4975,4990.0
Uttar Pradesh,Mirzapur,Mirzapur,Potato,Potato,1040,1060.0
Uttar Pradesh,Mirzapur,Mirzapur,Rice,Coarse,2375,2395.0
Uttar Pradesh,Mirzapur,Mirzapur,Tomato,Tomato,2575,2600.0
Uttar Pradesh,Mirzapur,Mirzapur,Wheat,Dara,1860,1875.0
Uttar Pradesh,Muradabad,Other,Potato,Desi,400,450.0
Uttar Pradesh,Muradabad,Chandausi,Apple,Delicious,7150,7200.0
Uttar Pradesh,Muradabad,Chandausi,Banana,Medium,1300,1340.0
Uttar Pradesh,Muradabad,Chandausi,Bhindi(Ladies Finger),Bhindi,1420,1470.0
Uttar Pradesh,Muradabad,Chandausi,Bottle gourd,Bottle Gourd,1000,1045.0
Uttar Pradesh,Muradabad,Chandausi,Brinjal,Round/Long,930,980.0
Uttar Pradesh,Muradabad,Chandausi,Green Chilli,Green Chilly,2300,2350.0
Uttar Pradesh,Muradabad,Chandausi,Maize,Yellow,1760,1810.0
Uttar Pradesh,Muradabad,Chandausi,Mousambi(Sweet Lime),Mousambi,3135,3180.0
Uttar Pradesh,Muradabad,Chandausi,Mustard,Sarson(Black),4150,4200.0
Uttar Pradesh,Muradabad,Chandausi,Onion,Red,1280,1325.0
Uttar Pradesh,Muradabad,Chandausi,Peas(Dry),Peas(Dry),4580,4615.0
Uttar Pradesh,Muradabad,Chandausi,Pomegranate,Pomogranate,4470,4510.0
Uttar Pradesh,Muradabad,Chandausi,Potato,Desi,890,930.0
Uttar Pradesh,Muradabad,Chandausi,Ridgeguard(Tori),Ridgeguard(Tori),1050,1100.0
Uttar Pradesh,Muradabad,Chandausi,Tomato,Tomato,2080,2125.0
Uttar Pradesh,Muradabad,Chandausi,Wheat,Dara,1840,1880.0
Uttar Pradesh,Muradabad,Muradabad,Apple,Delicious,7300,7400.0
Uttar Pradesh,Muradabad,Muradabad,Banana,Medium,1300,1350.0
Uttar Pradesh,Muradabad,Muradabad,Bengal Gram(Gram)(Whole),Average (Whole),4930,4980.0
Uttar Pradesh,Muradabad,Muradabad,Black Gram (Urd Beans)(Whole),Black Gram (Whole),5550,5600.0
Uttar Pradesh,Muradabad,Muradabad,Bottle gourd,Bottle Gourd,1000,1050.0
Uttar Pradesh,Muradabad,Muradabad,Brinjal,Round/Long,1150,1200.0
Uttar Pradesh,Muradabad,Muradabad,Cauliflower,Cauliflower,2350,2400.0
Uttar Pradesh,Muradabad,Muradabad,Cucumbar(Kheera),Cucumbar,1200,1250.0
Uttar Pradesh,Muradabad,Muradabad,Green Chilli,Green Chilly,2050,2100.0
Uttar Pradesh,Muradabad,Muradabad,Lentil (Masur)(Whole),Masoor Gola,4650,4700.0
Uttar Pradesh,Muradabad,Muradabad,Maize,Yellow,1760,1780.0
Uttar Pradesh,Muradabad,Muradabad,Mango,Dusheri,2600,2700.0
Uttar Pradesh,Muradabad,Muradabad,Mousambi(Sweet Lime),Mousambi,3450,3500.0
Uttar Pradesh,Muradabad,Muradabad,Mustard,Sarson(Black),4150,4200.0
Uttar Pradesh,Muradabad,Muradabad,Onion,Nasik,1230,1280.0
Uttar Pradesh,Muradabad,Muradabad,Papaya,Papaya,2100,2150.0
Uttar Pradesh,Muradabad,Muradabad,Peas(Dry),Peas(Dry),4710,4760.0
Uttar Pradesh,Muradabad,Muradabad,Pomegranate,Pomogranate,4200,4250.0
Uttar Pradesh,Muradabad,Muradabad,Potato,Desi,800,860.0
Uttar Pradesh,Muradabad,Muradabad,Rice,Common,2550,2570.0
Uttar Pradesh,Muradabad,Muradabad,Ridgeguard(Tori),Ridgeguard(Tori),1000,1050.0
Uttar Pradesh,Muradabad,Muradabad,Tomato,Deshi,2050,2100.0
Uttar Pradesh,Muradabad,Muradabad,Wheat,Hybrid,1845,1855.0
Uttar Pradesh,Muradabad,Other,Apple,Delicious,4850,5000.0
Uttar Pradesh,Muradabad,Other,Bottle gourd,Bottle Gourd,480,560.0
Uttar Pradesh,Muradabad,Other,Brinjal,Round/Long,500,550.0
Uttar Pradesh,Muradabad,Other,Maize,Hybrid,1800,1820.0
Uttar Pradesh,Muradabad,Other,Onion,Red,600,630.0
Uttar Pradesh,Muradabad,Other,Potato,Desi,450,500.0
Uttar Pradesh,Muradabad,Other,Ridgeguard(Tori),Ridgeguard(Tori),500,570.0
Uttar Pradesh,Muradabad,Other,Tomato,Deshi,610,650.0
Uttar Pradesh,Muzaffarnagar,Other,Bitter gourd,Bitter Gourd,790,800.0
Uttar Pradesh,Muzaffarnagar,Other,Bottle gourd,Bottle Gourd,500,550.0
Uttar Pradesh,Muzaffarnagar,Other,Brinjal,Brinjal,490,500.0
Uttar Pradesh,Muzaffarnagar,Other,Cabbage,Cabbage,390,400.0
Uttar Pradesh,Muzaffarnagar,Other,Colacasia,Colacasia,700,750.0
Uttar Pradesh,Muzaffarnagar,Other,Garlic,Average,3900,3950.0
Uttar Pradesh,Muzaffarnagar,Other,Green Chilli,Green Chilly,1800,1850.0
Uttar Pradesh,Muzaffarnagar,Other,Onion,Red,1000,1020.0
Uttar Pradesh,Muzaffarnagar,Other,Potato,Local,800,825.0
Uttar Pradesh,Muzaffarnagar,Other,Raddish,Raddish,400,445.0
Uttar Pradesh,Muzaffarnagar,Other,Tomato,Local,900,940.0
Uttar Pradesh,Muzaffarnagar,Other,Brinjal,Round/Long,490,500.0
Uttar Pradesh,Muzaffarnagar,Other,Cucumbar(Kheera),Cucumbar,490,500.0
Uttar Pradesh,Muzaffarnagar,Other,Green Chilli,Green Chilly,1130,1140.0
Uttar Pradesh,Muzaffarnagar,Other,Potato,Potato,500,510.0
Uttar Pradesh,Muzaffarnagar,Other,Raddish,Raddish,300,310.0
Uttar Pradesh,Muzaffarnagar,Other,Tomato,Tomato,880,890.0
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Apple,Delicious,7900,8060.0
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Banana - Green,Banana - Green,1300,1360.0
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Bengal Gram(Gram)(Whole),Desi (Whole),5100,5130.0
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Bhindi(Ladies Finger),Bhindi,925,985.0
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Bitter gourd,Bitter Gourd,985,1020.0
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Bottle gourd,Bottle Gourd,800,830.0
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Brinjal,Round/Long,940,985.0
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Cauliflower,Cauliflower,1800,1830.0
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Cucumbar(Kheera),Cucumbar,1075,1110.0
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Garlic,Garlic,5300,5450.0
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Green Chilli,Green Chilly,1825,1880.0
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Gur(Jaggery),Yellow,3035,3110.0
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Lemon,Lemon,3800,3840.0
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Maize,Yellow,2030,2050.0
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Mousambi(Sweet Lime),Mousambi,3100,3160.0
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Mustard Oil,Mustard Oil,8900,8980.0
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Onion,Red,1600,1650.0
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Papaya,Papaya,1525,1580.0
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Pomegranate,Pomogranate,3300,3330.0
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Potato,Desi,920,985.0
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Pumpkin,Pumpkin,560,610.0
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Raddish,Raddish,700,730.0
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Rice,III,2900,2950.0
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Tomato,Hybrid,1700,1750.0
Uttar Pradesh,Muzaffarnagar,Muzzafarnagar,Wheat,Dara,1850,1885.0
Uttar Pradesh,Muzaffarnagar,Other,Bottle gourd,Bottle Gourd,300,340.0
Uttar Pradesh,Padrauna(Kusinagar),Tamkuhi Road,Apple,Delicious,3500,3600.0
Uttar Pradesh,Padrauna(Kusinagar),Tamkuhi Road,Arhar Dal(Tur Dal),Arhar Dal(Tur),6700,6800.0
Uttar Pradesh,Padrauna(Kusinagar),Tamkuhi Road,Banana - Green,Banana - Green,700,750.0
Uttar Pradesh,Padrauna(Kusinagar),Tamkuhi Road,Bitter gourd,Bitter Gourd,1000,1100.0
Uttar Pradesh,Padrauna(Kusinagar),Tamkuhi Road,Bottle gourd,Bottle Gourd,1100,1200.0
Uttar Pradesh,Padrauna(Kusinagar),Tamkuhi Road,Garlic,Garlic,3300,3400.0
Uttar Pradesh,Padrauna(Kusinagar),Tamkuhi Road,Green Chilli,Green Chilly,1600,1700.0
Uttar Pradesh,Padrauna(Kusinagar),Tamkuhi Road,Gur(Jaggery),Red,2600,2700.0
Uttar Pradesh,Padrauna(Kusinagar),Tamkuhi Road,Jack Fruit,Jack Fruit,650,700.0
Uttar Pradesh,Padrauna(Kusinagar),Tamkuhi Road,Lentil (Masur)(Whole),Masoor Gola,4400,4450.0
Uttar Pradesh,Padrauna(Kusinagar),Tamkuhi Road,Mango,Badami,1800,1900.0
Uttar Pradesh,Padrauna(Kusinagar),Tamkuhi Road,Onion,Red,1100,1200.0
Uttar Pradesh,Padrauna(Kusinagar),Tamkuhi Road,Pointed gourd (Parval),Pointed gourd (Parval),1300,1400.0
Uttar Pradesh,Padrauna(Kusinagar),Tamkuhi Road,Potato,Potato,700,750.0
Uttar Pradesh,Padrauna(Kusinagar),Tamkuhi Road,Rice,III,2200,2250.0
Uttar Pradesh,Padrauna(Kusinagar),Tamkuhi Road,Tomato,Tomato,1700,1800.0
Uttar Pradesh,Pillibhit,Other,Green Chilli,Green Chilly,720,770.0
Uttar Pradesh,Pillibhit,Other,Onion,Medium,750,800.0
Uttar Pradesh,Pillibhit,Other,Tomato,Deshi,740,785.0
Uttar Pradesh,Pillibhit,Pilibhit,Apple,Delicious,7190,7210.0
Uttar Pradesh,Pillibhit,Pilibhit,Banana,Banana - Ripe,1340,1355.0
Uttar Pradesh,Pillibhit,Pilibhit,Bengal Gram(Gram)(Whole),Desi (Whole),4930,4945.0
Uttar Pradesh,Pillibhit,Pilibhit,Bottle gourd,Bottle Gourd,960,975.0
Uttar Pradesh,Pillibhit,Pilibhit,Brinjal,Brinjal,950,970.0
Uttar Pradesh,Pillibhit,Pilibhit,Cabbage,Cabbage,1300,1320.0
Uttar Pradesh,Pillibhit,Pilibhit,Green Chilli,Green Chilly,2330,2350.0
Uttar Pradesh,Pillibhit,Pilibhit,Gur(Jaggery),Yellow,3000,3015.0
Uttar Pradesh,Pillibhit,Pilibhit,Lemon,Lemon,4900,4920.0
Uttar Pradesh,Pillibhit,Pilibhit,Lentil (Masur)(Whole),Kala Masoor New,4610,4625.0
Uttar Pradesh,Pillibhit,Pilibhit,Mousambi(Sweet Lime),Mousambi,3170,3190.0
Uttar Pradesh,Pillibhit,Pilibhit,Mustard,Lohi Black,4190,4210.0
Uttar Pradesh,Pillibhit,Pilibhit,Mustard Oil,Mustard Oil,8890,8905.0
Uttar Pradesh,Pillibhit,Pilibhit,Onion,Local,1300,1315.0
Uttar Pradesh,Pillibhit,Pilibhit,Paddy(Dhan)(Common),Paddy Coarse,1720,1740.0
Uttar Pradesh,Pillibhit,Pilibhit,Papaya,Papaya,2060,2080.0
Uttar Pradesh,Pillibhit,Pilibhit,Potato,Desi,900,920.0
Uttar Pradesh,Pillibhit,Pilibhit,Pumpkin,Pumpkin,950,970.0
Uttar Pradesh,Pillibhit,Pilibhit,Raddish,Raddish,680,695.0
Uttar Pradesh,Pillibhit,Pilibhit,Rice,Coarse,2490,2510.0
Uttar Pradesh,Pillibhit,Pilibhit,Tomato,Local,2120,2140.0
Uttar Pradesh,Pillibhit,Pilibhit,Wheat,Dara,1850,1870.0
Uttar Pradesh,Pillibhit,Puranpur,Apple,Delicious,7080,7150.0
Uttar Pradesh,Pillibhit,Puranpur,Banana,Banana - Ripe,2500,2550.0
Uttar Pradesh,Pillibhit,Puranpur,Bitter gourd,Bitter Gourd,1100,1130.0
Uttar Pradesh,Pillibhit,Puranpur,Bottle gourd,Bottle Gourd,840,860.0
Uttar Pradesh,Pillibhit,Puranpur,Brinjal,Brinjal,900,930.0
Uttar Pradesh,Pillibhit,Puranpur,Cabbage,Cabbage,1300,1320.0
Uttar Pradesh,Pillibhit,Puranpur,Cauliflower,Cauliflower,1970,2000.0
Uttar Pradesh,Pillibhit,Puranpur,Cucumbar(Kheera),Cucumbar,1200,1230.0
Uttar Pradesh,Pillibhit,Puranpur,Green Chilli,Green Chilly,2450,2480.0
Uttar Pradesh,Pillibhit,Puranpur,Onion,Red,1270,1320.0
Uttar Pradesh,Pillibhit,Puranpur,Paddy(Dhan)(Common),Common,1720,1750.0
Uttar Pradesh,Pillibhit,Puranpur,Pomegranate,Pomogranate,4500,4550.0
Uttar Pradesh,Pillibhit,Puranpur,Potato,Potato,870,920.0
Uttar Pradesh,Pillibhit,Puranpur,Pumpkin,Pumpkin,880,900.0
Uttar Pradesh,Pillibhit,Puranpur,Raddish,Raddish,630,650.0
Uttar Pradesh,Pillibhit,Puranpur,Rice,III,2430,2480.0
Uttar Pradesh,Pillibhit,Puranpur,Tomato,Tomato,2270,2300.0
Uttar Pradesh,Pillibhit,Puranpur,Wheat,Dara,1830,1850.0
Uttar Pradesh,Pillibhit,Vishalpur,Apple,Delicious,7250,7300.0
Uttar Pradesh,Pillibhit,Vishalpur,Arhar Dal(Tur Dal),Arhar Dal(Tur),7200,7250.0
Uttar Pradesh,Pillibhit,Vishalpur,Banana,Banana - Ripe,2625,2700.0
Uttar Pradesh,Pillibhit,Vishalpur,Banana - Green,Banana - Green,1250,1325.0
Uttar Pradesh,Pillibhit,Vishalpur,Bengal Gram(Gram)(Whole),Desi (Whole),4850,4925.0
Uttar Pradesh,Pillibhit,Vishalpur,Black Gram Dal (Urd Dal),Black Gram Dal,6600,6650.0
Uttar Pradesh,Pillibhit,Vishalpur,Bottle gourd,Bottle Gourd,1200,1250.0
Uttar Pradesh,Pillibhit,Vishalpur,Brinjal,Round/Long,1000,1050.0
Uttar Pradesh,Pillibhit,Vishalpur,Garlic,Desi,4300,4350.0
Uttar Pradesh,Pillibhit,Vishalpur,Ginger(Green),Green Ginger,6275,6350.0
Uttar Pradesh,Pillibhit,Vishalpur,Green Chilli,Green Chilly,2500,2550.0
Uttar Pradesh,Pillibhit,Vishalpur,Gur(Jaggery),Red,2925,3000.0
Uttar Pradesh,Pillibhit,Vishalpur,Mustard,Sarson(Black),4150,4200.0
Uttar Pradesh,Pillibhit,Vishalpur,Mustard Oil,Mustard Oil,8850,8925.0
Uttar Pradesh,Pillibhit,Vishalpur,Onion,Red,1325,1375.0
Uttar Pradesh,Pillibhit,Vishalpur,Potato,Desi,900,950.0
Uttar Pradesh,Pillibhit,Vishalpur,Raddish,Raddish,675,720.0
Uttar Pradesh,Pillibhit,Vishalpur,Rice,Common,2475,2510.0
Uttar Pradesh,Pillibhit,Vishalpur,Tomato,Deshi,2350,2400.0
Uttar Pradesh,Pillibhit,Vishalpur,Wheat,Dara,1825,1870.0
Uttar Pradesh,Pratapgarh,Pratapgarh,Apple,Apple,9350,9400.0
Uttar Pradesh,Pratapgarh,Pratapgarh,Arhar Dal(Tur Dal),Arhar Dal(Tur),8360,8370.0
Uttar Pradesh,Pratapgarh,Pratapgarh,Bengal Gram Dal (Chana Dal),Bengal Gram Dal,5980,6000.0
Uttar Pradesh,Pratapgarh,Pratapgarh,Bengal Gram(Gram)(Whole),Desi (Whole),5215,5235.0
Uttar Pradesh,Pratapgarh,Pratapgarh,Bhindi(Ladies Finger),Bhindi,1325,1350.0
Uttar Pradesh,Pratapgarh,Pratapgarh,Bitter gourd,Bitter Gourd,1870,1900.0
Uttar Pradesh,Pratapgarh,Pratapgarh,Black Gram Dal (Urd Dal),Black Gram Dal,7040,7050.0
Uttar Pradesh,Pratapgarh,Pratapgarh,Bottle gourd,Bottle Gourd,1740,1750.0
Uttar Pradesh,Pratapgarh,Pratapgarh,Brinjal,Brinjal,1400,1410.0
Uttar Pradesh,Pratapgarh,Pratapgarh,Cabbage,Cabbage,1270,1280.0
Uttar Pradesh,Pratapgarh,Pratapgarh,Garlic,Garlic,5950,6000.0
Uttar Pradesh,Pratapgarh,Pratapgarh,Ginger(Green),Green Ginger,7340,7350.0
Uttar Pradesh,Pratapgarh,Pratapgarh,Green Chilli,Green Chilly,4170,4200.0
